"Date","Location","MinTemp","MaxTemp"
"2010-07-12","Albury",3.5,15.3
"2010-07-13","Albury",3.5,16.3
"2010-07-14","Albury",6.2,10
"2010-07-15","Albury",3.4,12.2
"2010-07-16","Albury",0.6,13.1
"2010-07-17","Albury",-0.4,11.5
"2010-07-18","Albury",0.7,12.8
"2010-07-19","Albury",5,13.5
"2010-07-20","Albury",0.5,11.6
"2010-07-21","Albury",0.6,12.9
"2010-07-22","Albury",-0.5,13.8
"2010-07-23","Albury",0.1,15.7
"2010-07-24","Albury",1,14.6
"2010-07-25","Albury",2.5,14.3
"2010-07-26","Albury",1.9,14.9
"2010-07-27","Albury",-1.2,15
"2010-07-28","Albury",2.1,12.6
"2010-07-29","Albury",5.8,14.8
"2010-07-30","Albury",8.9,14.9
"2010-07-31","Albury",7.5,12.3
"2010-08-01","Albury",7.5,10.1
"2010-08-02","Albury",5.4,14.7
"2010-08-03","Albury",1.2,15.7
"2010-08-04","Albury",1.2,9.6
"2010-08-05","Albury",NA,11.8
"2010-08-06","Albury",0.7,12.6
"2010-08-07","Albury",-0.6,13.1
"2010-08-08","Albury",-1.3,12.6
"2010-08-09","Albury",0.3,15.5
"2010-08-10","Albury",4.4,16
"2010-08-11","Albury",7.2,10.4
"2010-08-12","Albury",4.5,14.9
"2010-08-13","Albury",1.6,15
"2010-08-14","Albury",3.2,13
"2010-08-15","Albury",7.2,12.1
"2010-08-16","Albury",6.4,11.8
"2010-08-17","Albury",-1,12.1
"2010-08-18","Albury",1.3,11.8
"2010-08-19","Albury",5,15.1
"2010-08-20","Albury",4.5,11.7
"2010-08-21","Albury",6.3,12.9
"2010-08-22","Albury",2.1,15.3
"2010-08-23","Albury",4.1,12.8
"2010-08-24","Albury",6.4,13.3
"2010-08-25","Albury",4.2,10.7
"2010-08-26","Albury",5.4,11.8
"2010-08-27","Albury",6.8,13.4
"2010-08-28","Albury",0.9,14.4
"2010-08-29","Albury",1.9,15.2
"2010-08-30","Albury",2.3,15.4
"2010-08-31","Albury",2.9,14.2
"2011-06-01","Albury",3.1,19.8
"2011-06-02","Albury",2.9,17.6
"2011-06-03","Albury",4.3,18.3
"2011-06-04","Albury",8.5,14.8
"2011-06-05","Albury",2.2,12
"2011-06-06","Albury",4.9,12.8
"2011-06-07","Albury",-0.5,9.8
"2011-06-08","Albury",1.5,10.2
"2011-06-09","Albury",2.9,14.6
"2011-06-10","Albury",-1.1,14
"2011-06-11","Albury",-1.4,13.9
"2011-06-12","Albury",1,16.1
"2011-06-13","Albury",-0.3,15.9
"2011-06-14","Albury",1.7,16.7
"2011-06-15","Albury",0.5,16.9
"2011-06-16","Albury",1,16.1
"2011-06-17","Albury",3,12.6
"2011-06-18","Albury",5.7,12.5
"2011-06-19","Albury",3.3,11.8
"2011-06-20","Albury",7.6,14.6
"2011-06-21","Albury",6.6,11.6
"2011-06-22","Albury",5.9,11.1
"2011-06-23","Albury",6.2,14.2
"2011-06-24","Albury",2.9,13.1
"2011-06-25","Albury",5.5,15.5
"2011-06-26","Albury",3.2,15.7
"2011-06-27","Albury",0.9,16.4
"2011-06-28","Albury",-0.2,15.2
"2011-06-29","Albury",0.9,16.6
"2011-06-30","Albury",0.3,15.2
"2011-07-01","Albury",0.3,14.1
"2011-07-02","Albury",0.2,15.2
"2011-07-03","Albury",2.9,14.8
"2011-07-04","Albury",6.3,14.8
"2011-07-05","Albury",6.9,11.2
"2011-07-06","Albury",7,10.8
"2011-07-07","Albury",6.8,11.2
"2011-07-08","Albury",-0.5,8.3
"2011-07-09","Albury",4.3,9.2
"2011-07-10","Albury",6.4,11
"2011-07-11","Albury",4.7,11.8
"2011-07-12","Albury",5.7,10.5
"2011-07-13","Albury",7.1,9.8
"2011-07-14","Albury",-0.3,12.6
"2011-07-15","Albury",-1.6,12.1
"2011-07-16","Albury",0.2,14.1
"2011-07-17","Albury",5.3,11.1
"2011-07-18","Albury",8.4,11
"2011-07-19","Albury",0.4,14.5
"2011-07-20","Albury",0.3,16.7
"2011-07-21","Albury",3.5,17.2
"2011-07-22","Albury",6.9,15.6
"2011-07-23","Albury",0.1,14.6
"2011-07-24","Albury",1.6,9.3
"2011-07-25","Albury",5.5,13.2
"2011-07-26","Albury",4.1,14.1
"2011-07-27","Albury",0.5,14.5
"2011-07-28","Albury",0.2,13.1
"2011-07-29","Albury",-1.4,14.7
"2011-07-30","Albury",0.6,16.1
"2011-07-31","Albury",4.9,14.7
"2011-08-01","Albury",3.4,19
"2011-08-02","Albury",6.5,20.6
"2011-08-03","Albury",3.9,21.5
"2011-08-04","Albury",7.1,22.9
"2011-08-05","Albury",5.6,20.7
"2011-08-06","Albury",9.9,12.9
"2011-08-07","Albury",5.3,11.1
"2011-08-08","Albury",7.1,12.3
"2011-08-09","Albury",3.1,10.1
"2011-08-10","Albury",6.3,10.9
"2011-08-11","Albury",3.4,16.8
"2011-08-12","Albury",1.6,16.3
"2011-08-13","Albury",0.7,13.4
"2011-08-14","Albury",4.3,17.3
"2011-08-15","Albury",3.9,13.8
"2011-08-16","Albury",9,19.4
"2011-08-17","Albury",7.1,12.6
"2011-08-18","Albury",7.4,10.8
"2011-08-19","Albury",6.9,19.3
"2011-08-20","Albury",3.2,17.3
"2011-08-21","Albury",2.1,18
"2011-08-22","Albury",1.8,17.7
"2011-08-23","Albury",2.5,16.9
"2011-08-24","Albury",2.4,17.5
"2011-08-25","Albury",2.5,20.7
"2011-08-26","Albury",1.9,16.6
"2011-08-27","Albury",0.8,16.8
"2011-08-28","Albury",0.4,16.2
"2011-08-29","Albury",1.4,15.9
"2011-08-30","Albury",0.6,15.7
"2011-08-31","Albury",0.4,15.8
"2012-06-01","Albury",3.5,16.3
"2012-06-02","Albury",2.2,14.6
"2012-06-03","Albury",5.7,13.7
"2012-06-04","Albury",4.8,14.5
"2012-06-05","Albury",6.2,16
"2012-06-06","Albury",-1,15.1
"2012-06-07","Albury",0.1,14.3
"2012-06-08","Albury",-0.8,13.9
"2012-06-09","Albury",0,14.8
"2012-06-10","Albury",0.2,15.6
"2012-06-11","Albury",-0.3,15.9
"2012-06-12","Albury",0.4,16.4
"2012-06-13","Albury",0.2,15.2
"2012-06-14","Albury",2.3,16.7
"2012-06-15","Albury",7.3,15.6
"2012-06-16","Albury",1.4,10.3
"2012-06-17","Albury",4.4,11.6
"2012-06-18","Albury",1.3,12.7
"2012-06-19","Albury",5.6,14.2
"2012-06-20","Albury",-1.3,11.7
"2012-06-21","Albury",3,13.8
"2012-06-22","Albury",7.5,9.7
"2012-06-23","Albury",-1.7,10.6
"2012-06-24","Albury",0.2,11.3
"2012-06-25","Albury",3.1,13.3
"2012-06-26","Albury",2.4,14.3
"2012-06-27","Albury",1.8,13.7
"2012-06-28","Albury",1.2,12.3
"2012-06-29","Albury",5.5,15.5
"2012-06-30","Albury",0.6,11.7
"2012-07-01","Albury",3.7,9.6
"2012-07-02","Albury",6.4,12.3
"2012-07-03","Albury",0.3,12.6
"2012-07-04","Albury",-0.2,13.9
"2012-07-05","Albury",-1,14.2
"2012-07-06","Albury",-2,12.9
"2012-07-07","Albury",-2.5,13.3
"2012-07-08","Albury",-1.6,13.7
"2012-07-09","Albury",0.2,15.1
"2012-07-10","Albury",5.2,11.9
"2012-07-11","Albury",9,14
"2012-07-12","Albury",3.8,12.6
"2012-07-13","Albury",7.1,15.8
"2012-07-14","Albury",9.8,14.5
"2012-07-15","Albury",6.4,11.3
"2012-07-16","Albury",7.2,12.4
"2012-07-17","Albury",8.7,15.4
"2012-07-18","Albury",7.7,15.3
"2012-07-19","Albury",-0.8,12.7
"2012-07-20","Albury",2.3,15.3
"2012-07-21","Albury",1.4,15.3
"2012-07-22","Albury",0,15.7
"2012-07-23","Albury",-0.1,16.1
"2012-07-24","Albury",0.4,13.6
"2012-07-25","Albury",2.9,14.6
"2012-07-26","Albury",7,14.8
"2012-07-27","Albury",6.7,11.5
"2012-07-28","Albury",4.1,13.2
"2012-07-29","Albury",1.1,13.7
"2012-07-30","Albury",-0.6,13.1
"2012-07-31","Albury",-1.3,13.9
"2012-08-01","Albury",-0.5,13.7
"2012-08-02","Albury",-1.8,12.1
"2012-08-03","Albury",2.5,14.9
"2012-08-04","Albury",1.5,14.9
"2012-08-05","Albury",3,16.6
"2012-08-06","Albury",4.1,11.9
"2012-08-07","Albury",2.6,13.4
"2012-08-08","Albury",-0.5,16.3
"2012-08-09","Albury",5.7,11.8
"2012-08-10","Albury",-0.5,15.4
"2012-08-11","Albury",-0.7,16.6
"2012-08-12","Albury",0.6,16.5
"2012-08-13","Albury",-0.1,15.4
"2012-08-14","Albury",1.9,16
"2012-08-15","Albury",2.1,13
"2012-08-16","Albury",6.2,14.7
"2012-08-17","Albury",6.4,11.7
"2012-08-18","Albury",3,14.9
"2012-08-19","Albury",0.6,13.3
"2012-08-20","Albury",2.1,12.4
"2012-08-21","Albury",2.1,16.4
"2012-08-22","Albury",6.2,19.4
"2012-08-23","Albury",8.2,13.6
"2012-08-24","Albury",5.3,11.4
"2012-08-25","Albury",6.1,10.7
"2012-08-26","Albury",7,14.2
"2012-08-27","Albury",-0.2,14.3
"2012-08-28","Albury",1.2,15.3
"2012-08-29","Albury",2.9,17.6
"2012-08-30","Albury",6.2,12.8
"2012-08-31","Albury",3.4,13.4
"2013-06-01","Albury",10.3,15.4
"2013-06-02","Albury",11.4,17.3
"2013-06-03","Albury",0.6,14.3
"2013-06-04","Albury",1.9,14.5
"2013-06-05","Albury",3.5,13.6
"2013-06-06","Albury",5.8,15
"2013-06-07","Albury",8.5,16.9
"2013-06-08","Albury",1.7,14.6
"2013-06-09","Albury",0.6,13.8
"2013-06-10","Albury",3.1,13.8
"2013-06-11","Albury",3.4,15.6
"2013-06-12","Albury",4.9,11.8
"2013-06-13","Albury",10,13.4
"2013-06-14","Albury",4.3,12.2
"2013-06-15","Albury",1.2,15.4
"2013-06-16","Albury",-0.2,14.3
"2013-06-17","Albury",0.3,10.4
"2013-06-18","Albury",3.1,15.5
"2013-06-19","Albury",0.8,14.5
"2013-06-20","Albury",0,14.1
"2013-06-21","Albury",-0.5,13.2
"2013-06-22","Albury",-1.3,13.9
"2013-06-23","Albury",-0.4,14.1
"2013-06-24","Albury",2,13.1
"2013-06-25","Albury",7.8,17
"2013-06-26","Albury",0.9,16.8
"2013-06-27","Albury",-0.1,14.1
"2013-06-28","Albury",2,16
"2013-06-29","Albury",4.3,18.4
"2013-06-30","Albury",1.4,15.7
"2013-07-01","Albury",2,12.9
"2013-07-02","Albury",7.4,16
"2013-07-03","Albury",3.1,14.8
"2013-07-04","Albury",1.9,15.4
"2013-07-05","Albury",8.4,12.2
"2013-07-06","Albury",4.8,13.3
"2013-07-07","Albury",6.1,13
"2013-07-08","Albury",4.6,13.9
"2013-07-09","Albury",-0.5,12.6
"2013-07-10","Albury",3.2,14.9
"2013-07-11","Albury",1.7,15.1
"2013-07-12","Albury",1.5,15.8
"2013-07-13","Albury",5,14.8
"2013-07-14","Albury",8,14
"2013-07-15","Albury",11.1,14.6
"2013-07-16","Albury",10.1,15.5
"2013-07-17","Albury",11.1,18
"2013-07-18","Albury",12.1,20.5
"2013-07-19","Albury",13.5,17.3
"2013-07-20","Albury",8.3,11.9
"2013-07-21","Albury",4.5,11.2
"2013-07-22","Albury",4.4,11.7
"2013-07-23","Albury",3.4,12.4
"2013-07-24","Albury",1.9,14.7
"2013-07-25","Albury",0.8,11.3
"2013-07-26","Albury",3.5,12.8
"2013-07-27","Albury",0.3,13.9
"2013-07-28","Albury",3,16.1
"2013-07-29","Albury",6.2,17.7
"2013-07-30","Albury",5.7,13.2
"2013-07-31","Albury",5,14.5
"2013-08-01","Albury",2.8,14.3
"2013-08-02","Albury",7,15.9
"2013-08-03","Albury",4.7,10.4
"2013-08-04","Albury",6.3,13.1
"2013-08-05","Albury",7.4,13.3
"2013-08-06","Albury",8,13.6
"2013-08-07","Albury",3.4,11.5
"2013-08-08","Albury",5.9,15.9
"2013-08-09","Albury",2.6,11.2
"2013-08-10","Albury",5.7,16.6
"2013-08-11","Albury",2.9,15.6
"2013-08-12","Albury",5.8,14.9
"2013-08-13","Albury",4.6,14.5
"2013-08-14","Albury",7.4,18.4
"2013-08-15","Albury",1.8,14.1
"2013-08-16","Albury",2.1,16.2
"2013-08-17","Albury",6.4,14.4
"2013-08-18","Albury",4.7,18.3
"2013-08-19","Albury",6.6,11.3
"2013-08-20","Albury",1.5,10.7
"2013-08-21","Albury",2.2,11
"2013-08-22","Albury",6.4,11.9
"2013-08-23","Albury",8.6,12.3
"2013-08-24","Albury",6,15
"2013-08-25","Albury",8.1,16.2
"2013-08-26","Albury",9.5,17.1
"2013-08-27","Albury",8.1,17.8
"2013-08-28","Albury",5.4,20.8
"2013-08-29","Albury",9.8,20
"2013-08-30","Albury",10.2,18.5
"2013-08-31","Albury",6.1,20.7
"2014-06-01","Albury",10,14
"2014-06-02","Albury",10.1,15.8
"2014-06-03","Albury",11.4,13.8
"2014-06-04","Albury",11,14.6
"2014-06-05","Albury",6.3,15.6
"2014-06-06","Albury",4.7,16
"2014-06-07","Albury",2.6,16
"2014-06-08","Albury",1,14.9
"2014-06-09","Albury",1.2,18
"2014-06-10","Albury",2.5,16.8
"2014-06-11","Albury",1.7,14.9
"2014-06-12","Albury",3.8,16.6
"2014-06-13","Albury",7.9,12.2
"2014-06-14","Albury",8.2,15.2
"2014-06-15","Albury",6.6,16.4
"2014-06-16","Albury",1.7,11.7
"2014-06-17","Albury",5.7,13.8
"2014-06-18","Albury",4.2,11.3
"2014-06-19","Albury",5.4,11.2
"2014-06-20","Albury",3.2,16.5
"2014-06-21","Albury",6.9,15.1
"2014-06-22","Albury",3.6,14.4
"2014-06-23","Albury",5.8,12.2
"2014-06-24","Albury",5.7,12.2
"2014-06-25","Albury",5.8,13.2
"2014-06-26","Albury",9.2,14.6
"2014-06-27","Albury",8.4,14.4
"2014-06-28","Albury",9,12.4
"2014-06-29","Albury",6.4,10.7
"2014-06-30","Albury",2,10.1
"2014-07-01","Albury",4.9,11.1
"2014-07-02","Albury",5.5,12.2
"2014-07-03","Albury",4.7,13.9
"2014-07-04","Albury",3.6,13.9
"2014-07-05","Albury",4.1,11.1
"2014-07-06","Albury",7.2,9.6
"2014-07-07","Albury",4.8,10.7
"2014-07-08","Albury",6.1,13.3
"2014-07-09","Albury",5,11.6
"2014-07-10","Albury",6.7,10.5
"2014-07-11","Albury",7.1,11.3
"2014-07-12","Albury",7.4,12.3
"2014-07-13","Albury",-0.5,11.8
"2014-07-14","Albury",-0.9,12.6
"2014-07-15","Albury",3.5,11.3
"2014-07-16","Albury",6,14.2
"2014-07-17","Albury",8.1,12.4
"2014-07-18","Albury",3.4,13.2
"2014-07-19","Albury",-1.7,15.1
"2014-07-20","Albury",-2.1,13.7
"2014-07-21","Albury",0.3,13.2
"2014-07-22","Albury",-1.3,13.8
"2014-07-23","Albury",-1.5,14.6
"2014-07-24","Albury",1,12.4
"2014-07-25","Albury",2.2,17.8
"2014-07-26","Albury",4.2,13.6
"2014-07-27","Albury",6.7,12.7
"2014-07-28","Albury",2.7,15
"2014-07-29","Albury",3,16.9
"2014-07-30","Albury",7.9,15.4
"2014-07-31","Albury",8.9,19.7
"2014-08-01","Albury",4.7,8.7
"2014-08-02","Albury",-1.1,11.5
"2014-08-03","Albury",-1.7,12.7
"2014-08-04","Albury",-1.8,14
"2014-08-05","Albury",-2.8,13.5
"2014-08-06","Albury",0.1,10.5
"2014-08-07","Albury",3.6,14.6
"2014-08-08","Albury",2,13.8
"2014-08-09","Albury",1.7,14.2
"2014-08-10","Albury",5.5,14.6
"2014-08-11","Albury",-1.3,12
"2014-08-12","Albury",-1.7,14.1
"2014-08-13","Albury",-1.5,14.6
"2014-08-14","Albury",-0.7,16.2
"2014-08-15","Albury",0.3,17
"2014-08-16","Albury",0.9,15.3
"2014-08-17","Albury",6.6,11.6
"2014-08-18","Albury",7.6,18.3
"2014-08-19","Albury",4,18.7
"2014-08-20","Albury",2,16.3
"2014-08-21","Albury",2.3,17.5
"2014-08-22","Albury",2.6,18.5
"2014-08-23","Albury",2.9,19.8
"2014-08-24","Albury",3.8,17.8
"2014-08-25","Albury",2,17.3
"2014-08-26","Albury",4.7,20.2
"2014-08-27","Albury",3.5,19.1
"2014-08-28","Albury",2.3,18.7
"2014-08-29","Albury",2.5,19.3
"2014-08-30","Albury",2.3,18.8
"2014-08-31","Albury",2.8,19.6
"2015-06-01","Albury",3.8,11.5
"2015-06-02","Albury",-1.4,12.5
"2015-06-03","Albury",-1.2,12.6
"2015-06-04","Albury",-1.2,9.9
"2015-06-05","Albury",2.6,13.3
"2015-06-06","Albury",0.8,13.2
"2015-06-07","Albury",2.3,10.9
"2015-06-08","Albury",1,16.7
"2015-06-09","Albury",4.3,15
"2015-06-10","Albury",-1,13.4
"2015-06-11","Albury",0.7,15.2
"2015-06-12","Albury",-0.8,15.2
"2015-06-13","Albury",0.3,15.3
"2015-06-14","Albury",2.4,15.7
"2015-06-15","Albury",1.8,14
"2015-06-16","Albury",5.9,14.4
"2015-06-17","Albury",11.3,12.6
"2015-06-18","Albury",9.9,11.1
"2015-06-19","Albury",5.8,13.7
"2015-06-20","Albury",-0.9,12.2
"2015-06-21","Albury",-1.5,12.1
"2015-06-22","Albury",-1.2,11.3
"2015-06-23","Albury",1.4,16.8
"2015-06-24","Albury",7,14
"2015-06-25","Albury",8.2,13.4
"2015-06-26","Albury",1.8,14.3
"2015-06-27","Albury",2.3,13.2
"2015-06-28","Albury",5.6,12.4
"2015-06-29","Albury",0.4,15
"2015-06-30","Albury",1,8.6
"2015-07-01","Albury",2.9,10.6
"2015-07-02","Albury",4.6,12.1
"2015-07-03","Albury",-2.1,11
"2015-07-04","Albury",1.1,11.6
"2015-07-05","Albury",0.7,11.8
"2015-07-06","Albury",3.6,10
"2015-07-07","Albury",4.8,14.8
"2015-07-08","Albury",0.1,14.8
"2015-07-09","Albury",-0.5,13.2
"2015-07-10","Albury",3.3,14.2
"2015-07-11","Albury",8,13.9
"2015-07-12","Albury",5.1,11.3
"2015-07-13","Albury",5.9,13.7
"2015-07-14","Albury",5,9.1
"2015-07-15","Albury",4.4,6.8
"2015-07-16","Albury",2.9,11.9
"2015-07-17","Albury",-1.4,11.5
"2015-07-18","Albury",-1.6,12.4
"2015-07-19","Albury",-1.5,13
"2015-07-20","Albury",-1.6,13.7
"2015-07-21","Albury",-0.3,15.9
"2015-07-22","Albury",4.5,13.5
"2015-07-23","Albury",7.5,16.9
"2015-07-24","Albury",2.2,12.8
"2015-07-25","Albury",6.5,13.6
"2015-07-26","Albury",8.2,11.8
"2015-07-27","Albury",0.7,9.5
"2015-07-28","Albury",1.4,13.8
"2015-07-29","Albury",1,12.2
"2015-07-30","Albury",3.3,12.5
"2015-07-31","Albury",7.2,13.8
"2015-08-01","Albury",3.8,10.3
"2015-08-02","Albury",7.2,11.9
"2015-08-03","Albury",7.5,11.7
"2015-08-04","Albury",-2.4,8.6
"2015-08-05","Albury",2.2,11.5
"2015-08-06","Albury",2,10.9
"2015-08-07","Albury",5,12.6
"2015-08-08","Albury",1.3,14
"2015-08-09","Albury",0.8,11
"2015-08-10","Albury",3.8,15.1
"2015-08-11","Albury",3,14.2
"2015-08-12","Albury",1.8,9
"2015-08-13","Albury",1.7,12.3
"2015-08-14","Albury",4.2,12.8
"2015-08-15","Albury",2.1,17
"2015-08-16","Albury",1.7,15.9
"2015-08-17","Albury",5.5,14.2
"2015-08-18","Albury",-0.9,12.7
"2015-08-19","Albury",-0.1,13
"2015-08-20","Albury",0.4,16.8
"2015-08-21","Albury",2,16.4
"2015-08-22","Albury",7.9,20.7
"2015-08-23","Albury",8.9,17.7
"2015-08-24","Albury",7.5,13.5
"2015-08-25","Albury",8.8,11.7
"2015-08-26","Albury",5.8,15
"2015-08-27","Albury",9.8,15.8
"2015-08-28","Albury",4.2,16.2
"2015-08-29","Albury",1.2,13.7
"2015-08-30","Albury",1.5,15.5
"2015-08-31","Albury",2.2,15
"2016-06-01","Albury",3.2,17.3
"2016-06-02","Albury",3.3,18.1
"2016-06-03","Albury",4.7,13.6
"2016-06-04","Albury",9.8,14.9
"2016-06-05","Albury",10.8,14.6
"2016-06-06","Albury",7.2,12.3
"2016-06-07","Albury",9,12.6
"2016-06-08","Albury",9.8,14.6
"2016-06-09","Albury",11.4,15.7
"2016-06-10","Albury",10.5,13.8
"2016-06-11","Albury",9.6,13
"2016-06-12","Albury",0.4,12.7
"2016-06-13","Albury",-0.6,13.8
"2016-06-14","Albury",0.9,15.2
"2016-06-15","Albury",0.9,11.4
"2016-06-16","Albury",0,12.9
"2016-06-17","Albury",4.1,15.9
"2016-06-18","Albury",9,17.6
"2016-06-19","Albury",8.1,14.3
"2016-06-20","Albury",10,16.6
"2016-06-21","Albury",8.8,11.6
"2016-06-22","Albury",9.1,13.7
"2016-06-23","Albury",9,13.2
"2016-06-24","Albury",6.6,8.2
"2016-06-25","Albury",-0.8,10.5
"2016-06-26","Albury",-1.3,7.5
"2016-06-27","Albury",2.1,10.6
"2016-06-28","Albury",2.5,11.8
"2016-06-29","Albury",6.2,13.5
"2016-06-30","Albury",3,11.2
"2016-07-01","Albury",5.2,11.4
"2016-07-02","Albury",7.2,12.5
"2016-07-03","Albury",7.9,12.7
"2016-07-04","Albury",8.2,11.7
"2016-07-05","Albury",6.7,10.6
"2016-07-06","Albury",7.2,15.4
"2016-07-07","Albury",4,16.5
"2016-07-08","Albury",6.5,11.8
"2016-07-09","Albury",7,15.8
"2016-07-10","Albury",6.2,14
"2016-07-11","Albury",9.1,16.2
"2016-07-12","Albury",8.6,12.9
"2016-07-13","Albury",3.6,9.5
"2016-07-14","Albury",-0.3,10.8
"2016-07-15","Albury",4.4,12.8
"2016-07-16","Albury",-0.4,14
"2016-07-17","Albury",0.4,16.5
"2016-07-18","Albury",2.1,13.4
"2016-07-19","Albury",7.3,15.2
"2016-07-20","Albury",8.5,17.3
"2016-07-21","Albury",6.2,16.8
"2016-07-22","Albury",9.9,18.2
"2016-07-23","Albury",7.1,10.8
"2016-07-24","Albury",-0.2,10.1
"2016-07-25","Albury",4.7,11.5
"2016-07-26","Albury",4.5,11.3
"2016-07-27","Albury",6.9,12.6
"2016-07-28","Albury",5.9,10.8
"2016-07-29","Albury",7.7,12.2
"2016-07-30","Albury",8.3,12.1
"2016-07-31","Albury",8,14.3
"2016-08-01","Albury",9.6,11.8
"2016-08-02","Albury",8.3,13.7
